35,52,3518.5
39,20,2699.94
9,82,3377
37,22,3009
29,43,3101
8,69,2280
9,74,2961
12,39,0
29,73,4407
33,20,2357.1
15,74,4117
34,80,6124.48
45,72,5836.72
10,53,0
18,81,4657
11,82,3481
41,44,4119
41,47,4282.5
47,59,5946
32,78,5932.64
15,71,3955
27,42,2981
15,44,1689.3
34,21,2833
43,53,4718.5
46,31,3411.4
42,63,5901.5
32,42,2810
13,49,0
10,38,0
30,62,3482.5
17,73,4171
32,49,3191.5
30,72,4407
36,47,3300.5
27,70,3743
11,17,0
41,79,5980.6
35,68,4773
10,43,0
23,77,4315
45,42,4228
26,46,3101
19,30,0
35,84,6364.28
29,46,3221
18,8,0
19,82,4765
34,13,2014.26
35,39,3669
19,33,0
33,53,3464
26,82,4683
8,54,0
41,11,2986.45
44,58,5768
20,27,0
28,26,2014.2
42,18,3443.17
47,12,3386.08
28,76,4499
36,67,4773
18,33,0
10,50,0
41,7,2758.09
43,7,2872.27
17,82,4657
44,67,6168.5
27,60,3222
47,81,6364.28
32,21,2745
18,18,0
28,85,4913
8,37,0
16,48,2004.8
34,24,2965
32,78,5932.64
44,32,3367
8,43,0
14,84,3741
42,34,3367
35,72,5788.76
25,38,2399.85
39,24,3185
46,40,3811
29,71,4315
15,38,0
34,69,4773
42,19,3500.26
23,35,2185.6
29,53,3501
26,67,3534.6
29,68,3743
37,59,4391.5
19,41,1752.4
27,35,2357
16,64,3268
30,25,2057.05
24,52,3261
28,19,0
39,28,3361
21,17,0
32,86,6316.32
22,16,0
27,59,3169.9
44,39,3677.8
45,21,2923
14,61,2160
45,83,6364.28
11,63,2100
10,84,3533
24,32,2099.9
23,71,4039
32,68,4609.5
20,43,1941.7
31,52,3300.5
44,64,6035
26,35,2314.15
27,25,1928.5
32,56,3955.5
11,12,0
30,81,4821
30,35,2485.55
37,28,3273
28,81,4729
30,61,3430.4
19,79,4603
44,43,4228
11,25,0
41,83,6172.44
43,86,6412.24
38,38,3757
9,31,0
44,35,3500.2
31,45,2919
29,58,3222
8,9,0
16,84,4711
24,26,1842.8
33,65,4500.5
41,32,3233.8
12,41,0
23,10,0
16,22,0
26,38,2442.7
42,28,3100.6
27,85,4867
30,52,3501
13,42,0
17,28,0
44,44,4282.5
45,40,3766.6
46,35,3589
32,11,1785.7
17,61,3142
22,59,2909.4
27,19,0
35,21,2877
30,24,2014.2
36,79,6172.44
20,70,3898
35,38,3625
21,48,2981
26,64,3378.3
31,64,4337
11,51,0
43,27,3100.6
25,73,4223
40,77,5836.72
35,15,2185.68
9,46,0
10,22,0
17,67,3520
10,26,0
36,27,3185
12,43,0
15,83,4603
24,12,0
39,54,3845.5
35,65,4609.5
36,16,2299.96
13,14,0
32,79,5980.6
9,53,0
46,8,3100.63
15,79,4387
30,37,2571.25
16,8,0
33,84,6268.36
14,47,0
32,12,1842.84
36,13,2128.54
42,81,6124.48
34,50,3355
29,16,0
43,55,4827.5
40,44,4064.5
30,77,4637
8,18,0
27,60,3222
35,19,2414.24
14,9,0
33,46,3082.5
22,42,2781
27,58,3117.8
25,38,2399.85
14,65,2400
18,21,0
31,67,4500.5
25,24,1799.95
24,19,0
33,82,6172.44
16,16,0
43,62,5901.5
19,42,1815.5
31,27,2965
39,13,2299.96
37,43,3137
34,38,3581
31,70,4664
14,73,3169
8,77,3065
30,35,2485.55
13,80,3481
8,49,0
8,62,1860
16,49,2067.9
43,64,5990.5
10,58,1740
31,72,5596.92
30,83,4913
10,34,0
9,73,2909
37,16,2357.1
18,37,0
19,27,0
13,20,0
30,23,1971.35
15,27,0
42,42,4064.5
21,47,2941
40,43,4010
29,19,0
39,60,4555
39,81,6412.24
12,78,3325
20,41,1815.5
32,14,1957.12
20,26,0
37,71,5836.72
43,53,4718.5
12,71,2961
38,24,3141
39,74,6076.52
29,11,0
29,49,3341
29,78,4637
10,33,0
11,53,0
32,27,3009
44,74,5884.68
45,45,4391.5
30,19,0
42,16,3328.99
26,49,3221
38,67,4882
21,71,3947
17,86,4873
12,45,0
11,82,3481
17,58,2953
27,85,4867
18,79,4549
22,46,2941
24,54,3341
14,40,0
22,29,1885.65
20,82,4819
46,67,6257.5
21,22,1542.85
12,36,0
16,28,0
44,38,3633.4
17,75,4279
42,51,4555
22,8,0
14,74,3221
32,38,3493
22,15,0
35,68,4773
13,71,3013
26,71,4177
8,16,0
15,13,0
30,31,2314.15
29,14,0
39,22,3097
9,83,3429
18,31,0
21,19,0
25,42,2901
46,59,5901.5
47,78,6220.4
42,17,3386.08
31,50,3191.5
24,27,1885.65
21,28,1799.95
18,65,3457
23,33,2099.9
45,17,3557.35
11,83,3533
29,66,3638.8
36,82,6316.32
16,32,0
14,15,0
37,85,6508.16
35,22,2921
38,67,4882
11,24,0
19,38,0
44,46,4391.5
41,28,3056.2
34,13,2014.26
11,13,0
27,14,0
45,36,3589
27,32,2228.45
19,78,4549
27,19,0
8,64,1980
40,33,3233.8
36,42,3028
42,7,2815.18
47,48,4664
47,68,6346.5
18,66,3520
14,35,0
44,62,5946
37,32,3449
26,12,0
41,7,2758.09
40,22,2745.4
12,42,0
46,24,3100.6
23,27,1842.8
32,78,5932.64
12,30,0
35,83,6316.32
28,28,2099.9
44,74,5884.68
31,79,5932.64
37,8,1899.98
23,10,0
47,17,3671.53
25,60,3117.8
40,30,3100.6
8,65,2040
20,19,0
36,73,5884.68
17,43,1752.4
44,59,5812.5
10,41,0
31,30,3097
36,21,2921
42,28,3100.6
23,47,3021
12,26,0
21,10,0
14,18,0
14,15,0
19,25,0
34,22,2877
14,55,0
35,69,4827.5
20,69,3835
46,12,3328.99
30,46,3261
17,73,4171
47,23,3100.6
35,11,1957.12
31,59,4064.5
27,45,3101
9,74,2961
37,77,6124.48
17,43,1752.4
29,75,4499
11,16,0
45,42,4228
46,56,5768
12,16,0
10,60,1860
19,57,3016
29,16,0
39,81,6412.24
15,13,0
42,18,3443.17
44,47,4446
8,43,0
26,45,3061
16,22,0
17,61,3142
28,64,3482.5
27,73,4315
32,21,2745
11,76,3169
20,49,2320.3
45,57,5768
38,54,3791
46,70,6391
16,71,4009
41,25,2923
29,9,0
39,40,3889
8,82,3325
32,48,3137
24,14,0
25,49,3181
9,17,0
14,76,3325
20,64,3520
16,40,0
13,42,0
31,26,2921
26,23,1799.95
25,18,0
35,79,6124.48
35,17,2299.96
23,16,0
26,14,0
47,68,6346.5
14,11,0
41,11,2986.45
37,52,3627.5
29,77,4591
40,11,2929.36
45,32,3411.4
29,60,3326.2
26,22,1757.1
12,78,3325
21,41,2701
12,14,0
27,7,0
29,38,2571.25
35,80,6172.44
10,22,0
29,34,2399.85
37,85,6508.16
36,20,2528.52
45,27,3189.4
37,59,4391.5
19,53,2509.6
29,34,2399.85
12,62,2100
35,25,3053
14,16,0
15,37,0
27,50,3301
40,36,3367
42,63,5901.5
42,43,4119
26,68,3586.7
11,25,0
30,41,3061
22,20,0
21,55,3261
11,60,1920
19,34,0
9,20,0
15,64,3205
12,76,3221
28,21,1799.95
24,17,0
26,84,4775
25,23,1757.1
32,72,5644.88
10,47,0
24,75,4269
23,78,4361
22,81,4453
12,10,0
11,58,1800
17,11,0
14,41,0
45,47,4500.5
19,85,4927
38,41,3082.5
25,63,3274.1
15,58,2827
29,20,0
46,70,6391
47,13,3443.17
25,25,1842.8
30,84,4959
12,10,0
11,27,0
42,66,6035
28,81,4729
36,72,5836.72
21,18,0
12,42,0
41,36,3411.4
39,27,3317
27,18,0
16,62,3142
27,11,0
41,16,3271.9
33,78,5980.6
8,28,0
27,17,0
28,84,4867
46,28,3278.2
12,9,0
22,12,0
28,47,3221
20,66,3646
28,74,4407
28,48,3261
46,74,5980.6
40,14,3100.63
40,65,5901.5
39,61,4609.5
14,50,0
41,14,3157.72
33,15,2071.4
15,59,2890
38,72,5932.64
26,77,4453
27,45,3101
32,75,5788.76
18,71,4117
40,79,5932.64
47,20,3842.8
18,41,1689.3
38,21,3009
33,67,4609.5
10,74,3013
38,33,3537
22,14,0
17,79,4495
41,70,6168.5
35,40,3713
32,35,3361
25,67,3482.5
31,29,3053
17,36,0
17,40,0
44,9,3043.54
26,61,3222
27,63,3378.3
33,82,6172.44
14,63,2280
44,73,5836.72
14,82,3637
19,80,4657
20,79,4657
17,67,3520
13,28,0
38,63,4664
28,7,0
28,16,0
46,32,3455.8
43,55,4827.5
27,47,3181
45,29,3278.2
10,71,2857
17,17,0
13,30,0
12,70,2580
13,10,0
21,36,2142.75
11,9,0
10,35,0
46,64,6124
38,8,1957.12
17,25,0
10,17,0
22,14,0
11,15,0
8,51,0
30,75,4545
15,81,4495
42,68,6124
44,63,5990.5
26,20,0
14,66,2460
47,72,5932.64
13,38,0
11,79,3325
21,25,1671.4
30,58,3274.1
41,53,4609.5
46,72,5884.68
40,8,2758.09
29,19,0
46,36,3633.4
8,76,3013
42,30,3189.4
42,64,5946
34,86,6412.24
15,67,3394
26,18,0
9,20,0
24,59,3013.6
22,53,3221
11,49,0
47,72,5932.64
30,23,1971.35
11,42,0
44,46,4391.5
8,16,0
44,72,5788.76
11,40,0
24,83,4637
23,43,2861
35,44,3082.5
15,28,0
27,8,0
22,58,2857.3
11,84,3585
28,73,4361
16,65,3331
45,67,6213
13,29,0
13,40,0
33,32,3273
39,70,5100
27,21,1757.1
18,38,0
20,17,0
31,63,4282.5
39,26,3273
35,80,6172.44
34,28,3141
28,68,3690.9
35,46,3191.5
37,67,4827.5
33,69,4718.5
33,68,4664
43,24,2967.4
12,21,0
9,13,0
10,16,0
24,41,2821
18,67,3583
34,51,3409.5
21,75,4131
39,28,3361
47,81,6364.28
32,32,3229
26,38,2442.7
22,85,4637
46,10,3214.81
42,32,3278.2
23,23,1671.4
17,54,2446.5
42,42,4064.5
25,29,2014.2
29,69,3795.1
20,30,0
21,80,4361
46,11,3271.9
36,32,3405
26,15,0
45,72,5836.72
26,62,3274.1
12,19,0
31,25,2877
19,9,0
16,72,4063
32,11,1785.7
45,74,5932.64
11,43,0
24,67,3430.4
16,65,3331
27,56,3013.6
13,77,3325
37,85,6508.16
33,35,3405
42,15,3271.9
21,24,1628.55
41,10,2929.36
13,43,0
23,11,0
35,35,3493
9,42,0
32,21,2745
18,34,0
13,54,0
33,36,3449
39,78,6268.36
24,20,0
33,71,5644.88
21,56,2701
16,38,0
11,37,0
46,50,4718.5
16,54,2383.4
38,17,2471.38
22,11,0
17,62,3205
29,20,0
12,29,0
9,19,0
45,75,5980.6
39,56,4337
22,68,3378.3
21,15,0
32,11,1785.7
31,34,3273
19,59,3142
32,58,4064.5
15,40,0
23,69,3482.5
30,56,3169.9
27,60,3222
43,47,4391.5
18,43,1815.5
41,57,5590
32,38,3493
40,66,5946
31,52,3300.5
45,15,3443.17
23,63,3169.9
36,81,6268.36
9,75,3013
30,49,3381
9,25,0
9,20,0
42,29,3145
29,42,3061
32,7,1557.14
45,8,3043.54
37,72,5884.68
42,16,3328.99
16,36,0
47,17,3671.53
25,21,1671.4
9,23,0
46,43,4337
33,64,4446
44,85,6412.24
45,38,3677.8
11,28,0
34,83,6268.36
30,83,4913
14,11,0
13,73,3117
24,31,2057.05
40,35,3322.6
30,19,0
34,10,1842.84
17,34,0
14,38,0
8,59,1680
37,32,3449
20,45,2067.9
17,12,0
38,73,5980.6
47,30,3411.4
13,29,0
34,19,2357.1
31,69,4609.5
21,25,1671.4
44,67,6168.5
21,47,2941
15,56,2701
15,53,2257.2
22,23,1628.55
9,44,0
46,67,6257.5
22,62,3065.7
41,26,2967.4
38,46,3355
41,47,4282.5
19,48,2194.1
24,47,3061
23,43,2861
24,62,3169.9
31,49,3137
28,20,0
41,74,5740.8
31,49,3137
43,51,4609.5
12,38,0
31,46,2973.5
38,40,3845
9,26,0
37,45,3246
28,59,3222
27,83,4775
40,37,3411.4
38,14,2299.96
38,77,6172.44
33,80,6076.52
47,80,6316.32
19,29,0
24,36,2271.3
38,79,6268.36
8,8,0
33,77,5932.64
28,18,0
17,31,0
32,8,1614.28
11,15,0
29,39,2614.1
16,50,2131
24,76,4315
36,10,1957.12
37,54,3736.5
18,76,4387
28,79,4637
37,80,6268.36
31,30,3097
12,82,3533
35,20,2471.38
14,31,0
14,86,3845
28,45,3141
38,60,4500.5
14,54,0
13,74,3169
22,16,0
40,16,3214.81
34,47,3191.5
35,12,2014.26
11,73,3013
26,11,0
24,10,0
22,57,2805.2
10,56,1620
31,58,4010
47,52,4882
12,71,2961
46,74,5980.6
35,16,2242.82
45,54,4882
44,65,6079.5
18,79,4549
8,82,3325
25,32,2142.75
32,72,5644.88
43,81,6172.44
23,73,4131
17,86,4873
34,81,6172.44
39,31,3493
24,78,4407
10,75,3065
30,9,0
44,17,3500.26
20,28,0
38,86,6604.08
40,40,3544.6
39,74,6076.52
14,19,0
17,24,0
11,78,3273
20,44,2004.8
11,28,0
15,42,1563.1
9,35,0
20,74,4387
32,51,3300.5
10,75,3065
27,22,1799.95
16,85,4765
36,52,3573
23,77,4315
13,60,2040
38,9,2014.26
31,34,3273
19,81,4711
41,22,2789.8
18,84,4819
24,16,0
8,8,0
27,21,1757.1
37,44,3191.5
34,75,5884.68
9,74,2961
43,69,6213
9,82,3377
13,40,0
24,61,3117.8
47,22,3056.2
32,74,5740.8
16,64,3268
47,12,3386.08
23,59,2961.5
18,40,0
42,7,2815.18
43,86,6412.24
27,63,3378.3
11,35,0
29,59,3274.1
37,38,3713
10,72,2909
12,48,0
28,19,0
22,13,0
22,72,4039
37,21,2965
46,16,3557.35
20,66,3646
40,44,4064.5
31,44,2864.5
28,40,2614.1
36,38,3669
17,20,0
36,36,3581
14,15,0
20,39,0
42,25,2967.4
36,82,6316.32
8,9,0
37,25,3141
22,82,4499
47,80,6316.32
9,54,0
30,40,2699.8
46,23,3056.2
47,8,3157.72
47,36,3677.8
21,19,0
19,18,0
35,72,5788.76
31,59,4064.5
16,47,1941.7
45,65,6124
8,58,1620
15,46,1815.5
24,79,4453
19,62,3331
35,50,3409.5
37,13,2185.68
42,29,3145
15,60,2953
38,55,3845.5
37,36,3625
10,30,0
10,30,0
21,52,3141
46,72,5884.68
12,34,0
21,59,2857.3
12,73,3065
38,29,3361
18,66,3520
9,84,3481
31,25,2877
11,86,3689
47,18,3728.62
24,79,4453
14,66,2460
47,31,3455.8
21,36,2142.75
22,64,3169.9
15,56,2701
9,61,1860
8,32,0
15,70,3583
34,66,4609.5
10,43,0
18,18,0
45,10,3157.72
23,84,4637
9,68,2280
19,8,0
47,79,6268.36
12,15,0
41,9,2872.27
18,85,4873
34,43,2973.5
44,35,3500.2
40,60,5679
22,43,2821
8,66,2100
36,76,6028.56
22,26,1757.1
16,18,0
23,56,2805.2
47,81,6364.28
9,10,0
10,77,3169
14,44,0
46,53,4882
12,13,0
11,27,0
33,48,3191.5
8,70,2340
32,74,5740.8
21,59,2857.3
13,27,0
34,83,6268.36
44,59,5812.5
44,37,3589
33,65,4500.5
46,76,6076.52
19,83,4819
10,58,1740
13,12,0
23,26,1799.95
36,61,4446
10,12,0
35,78,6076.52
47,7,3100.63
34,61,4337
35,22,2921
46,60,5946
42,26,3011.8
27,45,3101
44,39,3677.8
32,50,3246
31,61,4173.5
8,80,3221
18,43,1815.5
38,7,1899.98
22,74,4131
40,71,5548.96
27,72,4269
15,75,4171
45,63,6035
27,11,0
29,32,2314.15
8,86,3533
35,44,3082.5
35,80,6172.44
44,36,3544.6
32,30,3141
8,7,0
19,16,0
8,30,0
11,11,0
32,84,6220.4
25,13,0
35,71,5740.8
30,31,2314.15
28,49,3301
9,40,0
27,43,3021
13,9,0
24,76,4315
23,64,3222
35,65,4609.5
29,52,3461
42,32,3278.2
35,79,6124.48
17,78,4441
17,25,0
40,39,3500.2
33,8,1671.42
26,74,4315
43,23,2923
27,28,2057.05
31,14,1899.98
42,55,4773
39,45,3355
9,37,0
14,70,2700
12,15,0
23,39,2357
32,76,5836.72
16,11,0
9,68,2280
25,47,3101
36,19,2471.38
9,65,2100
12,18,0
47,60,5990.5
15,60,2953
24,67,3430.4
25,83,4683
33,12,1899.98
36,21,2921
30,79,4729
38,11,2128.54
28,73,4361
24,78,4407
23,46,2981
12,28,0
38,13,2242.82
32,25,2921
15,73,4063
40,57,5545.5
40,41,3901
15,45,1752.4
38,49,3518.5
39,49,3573
33,31,3229
20,58,3142
19,56,2953
18,74,4279
15,15,0
32,8,1614.28
40,59,5634.5
27,59,3169.9
33,57,4064.5
47,55,5045.5
19,33,0
33,76,5884.68
14,64,2340
18,74,4279
8,9,0
9,47,0
13,79,3429
29,26,2057.05
44,57,5723.5
46,13,3386.08
40,7,2701
42,82,6172.44
43,30,3233.8
29,83,4867
30,68,3795.1
41,71,5596.92
36,64,4609.5
46,68,6302
40,23,2789.8
27,75,4407
33,61,4282.5
29,57,3169.9
8,18,0
10,58,1740
37,9,1957.12
46,84,6460.2
15,82,4549
32,82,6124.48
46,8,3100.63
10,68,2340
21,21,1500
44,44,4282.5
16,75,4225
13,18,0
8,79,3169
29,40,2656.95
13,65,2340
12,30,0
34,56,4064.5
12,8,0
22,41,2741
19,73,4279
11,74,3065
47,65,6213
25,84,4729
39,64,4773
10,70,2460
29,62,3430.4
37,50,3518.5
36,66,4718.5
46,81,6316.32
18,13,0
46,39,3766.6
31,76,5788.76
23,86,4729
29,14,0
20,7,0
24,58,2961.5
35,80,6172.44
39,22,3097
32,44,2919
43,13,3214.81
22,14,0
28,53,3461
12,37,0
13,15,0
15,67,3394
30,40,2699.8
36,39,3713
30,52,3501
41,12,3043.54
31,21,2701
42,24,2923
38,84,6508.16
46,17,3614.44
15,20,0
45,17,3557.35
39,24,3185
43,37,3544.6
39,31,3493
12,40,0
9,79,3221
43,82,6220.4
14,60,2100
32,10,1728.56
30,72,4407
17,39,0
16,8,0
44,20,3671.53
43,26,3056.2
10,77,3169
34,85,6364.28
8,23,0
29,33,2357
37,7,1842.84
15,64,3205
39,58,4446
31,36,3361
29,23,1928.5
31,82,6076.52
8,24,0
34,43,2973.5
37,34,3537
10,15,0
27,28,2057.05
37,59,4391.5
43,66,6079.5
36,67,4773
23,58,2909.4
13,13,0
46,37,3677.8
41,27,3011.8
23,50,3141
19,7,0
36,83,6364.28
16,49,2067.9
28,13,0
44,69,6257.5
38,8,1957.12
23,38,2314.15
41,15,3214.81
38,16,2414.24
41,80,6028.56
45,15,3443.17
14,28,0
28,78,4591
23,10,0
34,39,3625
23,56,2805.2
10,45,0
24,47,3061
29,16,0
33,47,3137
17,78,4441
20,28,0
22,57,2805.2
35,47,3246
44,35,3500.2
13,11,0
16,52,2257.2
15,14,0
9,44,0
42,70,6213
46,27,3233.8
20,7,0
28,37,2485.55
36,30,3317
9,38,0
12,35,0
39,35,3669
32,12,1842.84
24,36,2271.3
35,35,3493
32,8,1614.28
44,80,6172.44
13,50,0
27,16,0
34,48,3246
20,31,0
20,64,3520
25,9,0
41,49,4391.5
15,36,0
15,31,0
14,17,0
42,56,5590
17,61,3142
38,81,6364.28
38,58,4391.5
11,72,2961
40,85,6220.4
17,47,2004.8
47,20,3842.8
13,73,3117
47,51,4827.5
40,29,3056.2
44,34,3455.8
46,11,3271.9
14,44,0
28,75,4453
15,58,2827
14,47,0
31,14,1899.98
38,44,3246
22,12,0
17,77,4387
10,77,3169
21,79,4315
21,58,2805.2
22,84,4591
36,43,3082.5
18,35,0
27,42,2981
20,51,2446.5
32,79,5980.6
15,40,0
37,11,2071.4
11,25,0
36,66,4718.5
20,76,4495
14,42,0
32,24,2877
17,38,0
9,16,0
26,74,4315
31,63,4282.5
35,56,4119
12,49,0
8,17,0
40,65,5901.5
33,21,2789
10,75,3065
21,11,0
15,43,1626.2
9,45,0
10,36,0
13,43,0
36,10,1957.12
39,14,2357.1
19,85,4927
36,13,2128.54
27,81,4683
42,20,3557.35
15,76,4225
10,53,0
15,28,0
32,23,2833
42,38,3544.6
8,53,0
36,29,3273
42,12,3100.63
37,25,3141
41,7,2758.09
12,82,3533
30,37,2571.25
44,33,3411.4
45,34,3500.2
25,84,4729
9,19,0
41,15,3214.81
36,26,3141
39,8,2014.26
45,19,3671.53
27,71,4223
24,18,0
42,62,5857
16,62,3142
19,60,3205
14,58,1980
17,12,0
24,55,3381
28,29,2142.75
44,67,6168.5
29,21,1842.8
14,79,3481
25,78,4453
42,72,5692.84
33,36,3449
13,69,2580
20,27,0
26,36,2357
34,37,3537
8,55,0
13,48,0
32,42,2810
8,48,0
23,75,4223
19,48,2194.1
36,28,3229
10,78,3221
33,50,3300.5
22,16,0
28,43,3061
19,30,0
32,56,3955.5
10,47,0
27,46,3141
25,82,4637
16,69,3583
20,23,0
47,31,3455.8
30,48,3341
34,9,1785.7
41,73,5692.84
28,14,0
31,51,3246
17,77,4387
24,66,3378.3
41,15,3214.81
31,35,3317
44,48,4500.5
28,52,3421
9,11,0
13,39,0
43,52,4664
18,26,0
35,39,3669
34,67,4664
39,28,3361
35,67,4718.5
11,62,2040
35,59,4282.5
41,79,5980.6
21,33,2014.2
45,77,6076.52
33,35,3405
26,82,4683
34,53,3518.5
16,7,0
12,77,3273
10,85,3585
14,77,3377
43,83,6268.36
34,70,4827.5
34,19,2357.1
47,25,3189.4
46,31,3411.4
43,86,6412.24
10,33,0
19,79,4603
33,31,3229
31,33,3229
22,38,2271.3
25,44,2981
9,23,0
12,73,3065
25,55,3421
43,76,5932.64
12,60,1980
38,60,4500.5
32,14,1957.12
16,63,3205
38,58,4391.5
42,36,3455.8
13,14,0
20,62,3394
44,71,5740.8
18,62,3268
30,14,0
15,13,0
46,80,6268.36
29,15,0
36,56,4173.5
36,67,4773
26,38,2442.7
31,11,1728.56
19,44,1941.7
9,59,1740
41,65,5946
45,85,6460.2
15,71,3955
17,18,0
12,67,2400
18,34,0
40,46,4173.5
43,78,6028.56
18,22,0
41,33,3278.2
25,76,4361
33,85,6316.32
23,76,4269
35,79,6124.48
38,19,2585.66
47,30,3411.4
45,44,4337
27,48,3221
22,10,0
38,72,5932.64
37,66,4773
21,42,2741
46,8,3100.63
22,61,3013.6
41,70,6168.5
10,77,3169
42,43,4119
47,13,3443.17
43,37,3544.6
30,18,0
43,21,2834.2
18,9,0
34,8,1728.56
14,61,2160
31,20,2242.82
30,34,2442.7
13,50,0
42,30,3189.4
29,74,4453
18,64,3394
25,54,3381
8,83,3377
26,67,3534.6
32,63,4337
35,46,3191.5
23,9,0
11,56,1680
41,42,4010
27,31,2185.6
27,80,4637
24,33,2142.75
36,65,4664
47,76,6124.48
47,13,3443.17
27,38,2485.55
37,47,3355
37,47,3355
9,64,2040
41,43,4064.5
43,37,3544.6
37,20,2585.66
46,69,6346.5
39,53,3791
22,35,2142.75
47,16,3614.44
31,86,6268.36
43,25,3011.8
25,12,0
39,65,4827.5
30,33,2399.85
23,42,2821
45,59,5857
43,39,3633.4
28,85,4913
12,31,0
13,7,0
18,41,1689.3
35,49,3355
32,18,2185.68
11,58,1800
21,58,2805.2
28,52,3421
43,36,3500.2
36,54,3682
28,76,4499
38,46,3355
44,12,3214.81
30,76,4591
42,21,2789.8
16,55,2446.5
39,50,3627.5
21,15,0
18,50,2257.2
39,28,3361
47,41,4282.5
35,61,4391.5
35,62,4446
16,25,0
10,43,0
16,54,2383.4
11,9,0
9,29,0
15,25,0
38,49,3518.5
40,41,3901
40,44,4064.5
40,61,5723.5
40,56,5501
17,30,0
20,7,0
46,55,4991
30,81,4821
15,74,4117
36,86,6508.16
38,82,6412.24
44,82,6268.36
42,74,5788.76
42,44,4173.5
41,61,5768
24,67,3430.4
38,43,3191.5
38,18,2528.52
44,81,6220.4
42,62,5857
21,53,3181
45,65,6124
42,22,2834.2
29,14,0
38,40,3845
23,39,2357
42,20,3557.35
12,14,0
40,14,3100.63
29,72,4361
33,26,3009
16,37,0
9,33,0
31,57,3955.5
45,61,5946
34,70,4827.5
11,7,0
42,67,6079.5
18,56,2890
13,71,3013
35,63,4500.5
11,71,2909
20,12,0
18,21,0
47,48,4664
22,47,2981
32,66,4500.5
32,24,2877
15,29,0
39,17,2528.52
27,13,0
10,20,0
15,16,0
29,33,2357
20,27,0
21,55,3261
15,62,3079
45,56,5723.5
43,54,4773
22,24,1671.4
11,31,0
43,9,2986.45
24,30,2014.2
23,44,2901
26,85,4821
9,59,1740
24,13,0
21,44,2821
29,20,0
28,47,3221
46,13,3386.08
8,58,1620
44,17,3500.26
13,7,0
33,36,3449
28,34,2357
8,59,1680
38,39,3801
15,40,0
29,31,2271.3
42,16,3328.99
42,29,3145
32,60,4173.5
40,64,5857
33,33,3317
11,18,0
8,37,0
44,29,3233.8
39,46,3409.5
20,63,3457
36,39,3713
32,43,2864.5
23,39,2357
39,80,6364.28
43,19,3557.35
21,36,2142.75
30,79,4729
33,60,4228
13,7,0
18,37,0
38,15,2357.1
15,29,0
46,45,4446
33,65,4500.5
47,43,4391.5
38,73,5980.6
40,47,4228
22,26,1757.1
33,7,1614.28
22,17,0
38,77,6172.44
31,18,2128.54
23,76,4269
8,52,0
20,27,0
11,59,1860
29,45,3181
15,67,3394
32,14,1957.12
22,56,2753.1
8,59,1680
14,73,3169
28,68,3690.9
46,49,4664
16,12,0
33,44,2973.5
16,29,0
22,53,3221
47,68,6346.5
23,65,3274.1
36,51,3518.5
15,76,4225
10,33,0
18,85,4873
9,43,0
32,26,2965
25,7,0
31,27,2965
28,18,0
28,73,4361
42,7,2815.18
45,8,3043.54
31,84,6172.44
30,73,4453
44,16,3443.17
19,79,4603
15,78,4333
34,25,3009
36,50,3464
32,53,3409.5
16,22,0
22,34,2099.9
40,74,5692.84
45,78,6124.48
28,26,2014.2
44,21,2878.6
18,41,1689.3
28,29,2142.75
29,47,3261
27,85,4867
18,57,2953
35,37,3581
45,53,4827.5
26,44,3021
24,29,1971.35
34,38,3581
17,16,0
42,49,4446
42,35,3411.4
8,13,0
10,68,2340
21,73,4039
28,29,2142.75
18,73,4225
30,34,2442.7
26,75,4361
17,43,1752.4
34,73,5788.76
27,53,3421
32,14,1957.12
8,47,0
10,82,3429
36,27,3185
43,42,4119
16,7,0
23,65,3274.1
39,24,3185
43,75,5884.68
39,62,4664
41,19,3443.17
41,22,2789.8
47,42,4337
12,65,2280
29,26,2057.05
16,68,3520
34,25,3009
42,69,6168.5
9,73,2909
46,63,6079.5
15,86,4765
35,13,2071.4
32,47,3082.5
11,65,2220
46,60,5946
20,60,3268
15,75,4171
42,18,3443.17
45,48,4555
45,20,3728.62
22,18,0
43,73,5788.76
10,24,0
32,83,6172.44
44,61,5901.5
39,68,4991
15,19,0
9,75,3013
37,68,4882
13,45,0
21,23,1585.7
25,61,3169.9
28,71,4269
33,68,4664
29,80,4729
19,79,4603
11,63,2100
17,38,0
32,10,1728.56
18,54,2509.6
39,41,3137
31,84,6172.44
28,37,2485.55
40,65,5901.5
25,34,2228.45
11,31,0
15,31,0
41,20,3500.26
35,45,3137
21,57,2753.1
25,62,3222
28,68,3690.9
26,46,3101
9,53,0
40,48,4282.5
16,67,3457
29,11,0
37,9,1957.12
34,31,3273
39,79,6316.32
16,45,1815.5
44,52,4718.5
47,37,3722.2
32,84,6220.4
39,54,3845.5
24,77,4361
43,62,5901.5
41,66,5990.5
29,19,0
33,52,3409.5
11,72,2961
45,79,6172.44
45,42,4228
13,9,0
42,66,6035
17,8,0
14,41,0
34,26,3053
37,23,3053
28,14,0
44,44,4282.5
44,31,3322.6
38,78,6220.4
8,38,0
47,17,3671.53
27,37,2442.7
34,65,4555
40,42,3955.5
25,80,4545
13,39,0
39,61,4609.5
28,47,3221
29,60,3326.2
34,71,5692.84
20,54,2635.8
22,25,1714.25
9,17,0
9,12,0
32,57,4010
21,31,1928.5
22,48,3021
29,84,4913
41,10,2929.36
26,55,3461
22,85,4637
11,64,2160
47,62,6079.5
32,66,4500.5
